time [min/hours],Temperature [degC],solvent 1,ratio,solvent 2,Al,Co,Li,Mn,Ni
1080,95,1.25,25,0.04,0.1442287431142351,0.3760637062377465,0.4620479403264894,0.631583421242596,0.4040300227418558
1080,95,1.25,25,0.06,0.11325078124723846,0.4162264537964291,0.5343776184126512,0.7029239324878802,0.4812924449131064
1080,95,1.25,25,0.08,0.17035107045626557,0.4392905709683032,0.555236780174688,0.7183242355289712,0.5173315007431325
1080,95,1.25,25,0.15,0.1555108640758221,0.4010215849460966,0.506867090534683,0.6557471124455492,0.47226394573700464
1080,95,1.25,30,0.0,0.0,0.0,0.08252805548094203,0.18386835573790308,0.0
1080,95,1.25,30,0.02,0.0,0.0,0.08470545205827018,0.18871948577037823,0.0
1080,95,1.25,30,0.04,0.06699398797724945,0.23631067506392664,0.3505216385863511,0.4751399088736262,0.28577265494653104
1080,95,1.25,30,0.06,0.038528843639415604,0.27910205233485885,0.4240894487828928,0.5488080128504567,0.3643796726854631
1080,95,1.25,30,0.08,0.09638917145853368,0.3050379779121548,0.44711448418809097,0.567522588488552,0.40248767858828627
1080,95,1.25,30,0.15,0.08799218755078113,0.2784644639684434,0.4081639146185886,0.5180826154012973,0.3674247922803403
1080,95,1.5,10,0.0,0.14264661806617238,0.41815553797808996,0.4577926650914737,0.5537888194054854,0.36394362141707753
1080,95,1.5,10,0.02,0.14641016557902808,0.4291880339200461,0.4698709356419294,0.5683998249952368,0.37354580568036233
1080,95,1.5,10,0.04,0.32007276604077844,0.6827808515888495,0.7424394166429354,0.8611967799876591,0.6795338097164151
1080,95,1.5,10,0.06,0.28544806275048706,0.7134633369154856,0.8048645153829675,0.9238300924044535,0.7469070731783017
1080,95,1.5,10,0.08,0.3361998885858231,0.7278054553714817,0.817662647342609,0.9324799364065945,0.7745678669650189
1080,95,1.5,10,0.15,0.3069116914624347,0.6644023717653254,0.7464316160161977,0.8512465478235554,0.707091055867535
1080,95,1.5,15,0.0,0.12167294336621079,0.3951094028844642,0.4493269531351905,0.5469888402100294,0.3508580605378891
1080,95,1.5,15,0.02,0.12488312745327262,0.4055338561991982,0.46118186676623313,0.5614204370964065,0.36011499911102557
1080,95,1.5,15,0.04,0.30132676482105114,0.6632809214875018,0.738652521707941,0.8595123729753881,0.67158933838099
1080,95,1.5,15,0.06,0.2666633014266779,0.695415987150397,0.8027826028381065,0.9238609383832349,0.740840157774142
1080,95,1.5,15,0.08,0.3190437100828097,0.7108666176584135,0.8162947347929679,0.9331489702383946,0.7695811436386846
1080,95,1.5,15,0.15,0.2912500807893018,0.6489391681462202,0.7451828697535305,0.851857298486862,0.7025387530771312
1080,95,1.5,20,0.0,0.08131028976330959,0.3011226894202169,0.3687548665661057,0.4666013564589472,0.2682871198259994
1080,95,1.5,20,0.02,0.08345555715876443,0.3090674242074799,0.37848398934334015,0.4789120329993958,0.27536553035017464
1080,95,1.5,20,0.04,0.26222123460054025,0.5691419236213645,0.6590053992859507,0.7804142798543926,0.5905597509823847
1080,95,1.5,20,0.06,0.22803209449764253,0.6046669678869948,0.7268221962279776,0.848501032638015,0.6635998199175835
1080,95,1.5,20,0.08,0.2825738460427738,0.6231076572222053,0.7429604391799766,0.8603778125966374,0.6952687757374237
1080,95,1.5,20,0.15,0.25795730455722754,0.5688253670924396,0.6782371226759177,0.7854256313752109,0.6347001388970784
1080,95,1.5,25,0.0,0.0,0.16992308537740455,0.22769205319924082,0.3602266254406699,0.12621973260888544
1080,95,1.5,25,0.02,0.0,0.17440628739102002,0.23369941511313583,0.36973074154676705,0.12954987788099123
1080,95,1.5,25,0.04,0.17020584856932672,0.426055349105635,0.5051682382081105,0.6627651914039455,0.43494105303305736
1080,95,1.5,25,0.06,0.13891291478463258,0.46428841834221696,0.5753001511850145,0.7321712428335972,0.5102750365440952
1080,95,1.5,25,0.08,0.1945772118785248,0.4856803001513504,0.5946598348570218,0.7463867554690315,0.544942815709688
1080,95,1.5,25,0.15,0.1776265348239129,0.4433700530254303,0.5428557889428245,0.6813649539556306,0.4974698891878877
1080,95,1.5,30,0.0,0.0,0.04250736396425373,0.12716483456041663,0.21812231376474037,0.02029692262178421
1080,95,1.5,30,0.02,0.0,0.043628866079697626,0.13051991513168282,0.22387719041445997,0.020832430814576305
1080,95,1.5,30,0.04,0.09343170472463089,0.2870492010997154,0.3941350560076799,0.5075843588975238,0.3175145461956809
1080,95,1.5,30,0.06,0.06463292478642023,0.32790416907514597,0.46551349487272453,0.579307457823666,0.39419369831252815
1080,95,1.5,30,0.08,0.1210609156612595,0.3521572813576384,0.4870348168115484,0.5968134307658601,0.430921168169715
1080,95,1.5,30,0.15,0.11051464220251661,0.32147894913622665,0.44460657038730234,0.5448217734227525,0.39338128625281343
1080,95,2.0,10,0.0,0.11307999272910584,0.4707084912445286,0.5175843569170223,0.6048430634019536,0.4311140513124446
1080,95,2.0,10,0.02,0.11606346286784716,0.4831275292527632,0.5312401543385344,0.6208010695418916,0.4424884409585285
1080,95,2.0,10,0.04,0.2845606158128777,0.7319158174201027,0.7987399419053395,0.9078395624180514,0.7426831722848531
1080,95,2.0,10,0.06,0.2515273204224128,0.7600953915023637,0.8576225543238848,0.9670948217807506,0.8062522678406899
1080,95,2.0,10,0.08,0.301657878329327,0.7723987005680816,0.8682036988775746,0.9737997333043954,0.831182992507414
1080,95,2.0,10,0.15,0.27537882320682006,0.7051108573292738,0.7925697622248241,0.8889667529376412,0.7587741305278916
1080,95,2.0,15,0.0,0.09213462875658535,0.44950328591822536,0.5107476447392715,0.5995056044000927,0.41987419727697534
1080,95,2.0,15,0.02,0.0945654824116313,0.4613628518629263,0.5242230643049198,0.6153227885505609,0.4309520378336132
1080,95,2.0,15,0.04,0.265758351166585,0.71423241022214,0.7965372329725204,0.9075550234527141,0.7365329479003953
1080,95,2.0,15,0.06,0.23270112515305238,0.7437934157139098,0.8570427803188531,0.9684465730521447,0.8018904633262133
1080,95,2.0,15,0.08,0.28443187987917823,0.7571438014477495,0.8682823335752671,0.9757392925643321,0.827833791300708
1080,95,2.0,15,0.15,0.25965347498108815,0.6911848952719744,0.7926415466271723,0.8907373466629174,0.7557166964170985
1080,95,2.0,20,0.0,0.05228861422725841,0.35920569053885687,0.43368592591681165,0.5224976430103568,0.3409648892980429
1080,95,2.0,20,0.02,0.05366818204806213,0.3686828705909787,0.44512817116580383,0.5362830711648404,0.3499608092749097
1080,95,2.0,20,0.04,0.22710929569298965,0.6238545116498356,0.7204536474791331,0.8318735123526976,0.6592076579411567
1080,95,2.0,20,0.06,0.19452830621733785,0.6566838781782761,0.7845121678904247,0.8963715982449313,0.7282153396559733
1080,95,2.0,20,0.08,0.2483785887839575,0.672913871548347,0.798272354623966,0.9061518757610182,0.7569707653325123
1080,95,2.0,20,0.15,0.22674098176355537,0.6142926917500593,0.728730516943108,0.8272120674445103,0.6910269332719481
1080,95,2.0,25,0.0,0.0,0.2301054968363155,0.2948099822398043,0.41754420702011724,0.20101031142329448
1080,95,2.0,25,0.02,0.0,0.23617653435587377,0.3025881643689701,0.428560573781212,0.20631370990462378
1080,95,2.0,25,0.04,0.1380079645245291,0.48310484141395643,0.5690547813194107,0.7158653279030658,0.505967826670352
1080,95,2.0,25,0.06,0.10823462694875684,0.518607098206843,0.635407880382907,0.7816843582827958,0.5772521353972132
1080,95,2.0,25,0.08,0.16316485609592773,0.5377460123658219,0.6523446710757929,0.7937778951843372,0.6089699054470111
1080,95,2.0,25,0.15,0.14895067985380697,0.4909000384462032,0.5955153859763491,0.7246275942603482,0.5559192316114128
1080,95,2.0,30,0.0,0.0,0.10471654393755692,0.1954554823454736,0.2778050354182299,0.09630096508387498
1080,95,2.0,30,0.02,0.0,0.1074793552389252,0.2006123238074863,0.28513456390117325,0.09884174216322632
1080,95,2.0,30,0.04,0.06374547784881446,0.346356649579779,0.4593889213951035,0.5633169278372533,0.38996979741907417
1080,95,2.0,30,0.06,0.03638834749785277,0.3844472174885169,0.5269947237928313,0.6314283161400197,0.46260556904539313
1080,95,2.0,30,0.08,0.09204916174502108,0.40640675326111875,0.5460748243060277,0.6467617053206735,0.49636990627886746
1080,95,2.0,30,0.15,0.08403025964017818,0.37100245508647245,0.498503282371095,0.5904187826714172,0.4531284295420567
1440,40,0.5,10,0.0,0.0,0.13392501885911787,0.19701555966784443,0.08787678358745539,0.08727233991431001
1440,40,0.5,10,0.02,0.0,0.13745845819660707,0.20221356176304417,0.09019529947513817,0.08957490833323213
1440,40,0.5,10,0.04,0.0,0.3598338923791637,0.44246174623080065,0.34340545602537914,0.3593209718404317
1440,40,0.5,10,0.06,0.0,0.3941351698342731,0.5046846155676784,0.4111189649986019,0.426688760238198
1440,40,0.5,10,0.08,0.0,0.4135128751305443,0.5219479146350507,0.42980304173938094,0.4580315298803454
1440,40,0.5,10,0.15,0.0,0.37748952410915765,0.47647819875778824,0.39236056588479956,0.41812991720498177
1440,40,0.5,15,0.0,0.0,0.10831103947670544,0.18510495195877966,0.0736080831036791,0.07069720912014825
1440,40,0.5,15,0.02,0.0,0.11116868691878,0.18998870799173348,0.07555013768474626,0.07256246403579357
1440,40,0.5,15,0.04,0.0,0.33716493219462224,0.4345475999700888,0.33332108820479506,0.34713332818447357
1440,40,0.5,15,0.06,0.0,0.37290789307227756,0.4984254687797123,0.4028034553466804,0.41632529089290005
1440,40,0.5,15,0.08,0.0,0.39341327210132565,0.5164460233792297,0.42227823241608003,0.44876896887065815
1440,40,0.5,15,0.15,0.0,0.35914090659661846,0.47145560711247314,0.38549128354485185,0.4096742681602292
1440,40,0.5,20,0.0,0.0,0.018548903610658248,0.10800419218096108,0.0,0.0
1440,40,0.5,20,0.02,0.0,0.019038292570578513,0.11085374385191302,0.0,0.0
1440,40,0.5,20,0.04,0.0,0.2470033233632229,0.35804938871443354,0.253169767010511,0.26885706465415565
1440,40,0.5,20,0.06,0.0,0.28593984199734646,0.42537387465039256,0.3262518737405484,0.34160184267508686
1440,40,0.5,20,0.08,0.0,0.30927427391655277,0.44588038066067254,0.3482827731919426,0.37681729410256976
1440,40,0.5,20,0.15,0.0,0.2823317132341064,0.407037320547963,0.31794197040694777,0.343990694321138
1440,40,0.5,25,0.0,0.0,0.0,0.0,0.0,0.0
1440,40,0.5,25,0.02,0.0,0.0,0.0,0.0,0.0
1440,40,0.5,25,0.04,0.0,0.12297017382577273,0.22373091109023485,0.15567491543632778,0.1334598114992243
1440,40,0.5,25,0.06,0.0,0.16421911952994825,0.2930279297380338,0.22972376748756004,0.2081443602525241
1440,40,0.5,25,0.08,0.0,0.19008894925491263,0.3163283321824885,0.25364764565724623,0.24593943456699066
1440,40,0.5,25,0.15,0.0,0.17352926911886812,0.28877125419640515,0.2315510224931414,0.22451431550965872
1440,40,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0
1440,40,0.5,30,0.02,0.0,0.0,0.0,0.0,0.0
1440,40,0.5,30,0.04,0.0,0.0025214643624231017,0.12797217575147637,0.024123152978808775,0.03244799648568556
1440,40,0.5,30,0.06,0.0,0.04600763888025473,0.1982791588936822,0.10004397537715971,0.10821822038752583
1440,40,0.5,30,0.08,0.0,0.07433413880497093,0.22341876552369253,0.1267243923916754,0.1477474366704423
1440,40,0.5,30,0.15,0.0,0.06785848850216698,0.2039555441846082,0.11568474273468883,0.13487635551725946
1440,40,0.75,10,0.0,0.0,0.22301884070112796,0.2479502491631411,0.15189566385726924,0.1526289058968355
1440,40,0.75,10,0.02,0.0,0.22890290591502355,0.2544920975167945,0.15590323554510993,0.15665582323260357
1440,40,0.75,10,0.04,0.03894738770164663,0.4565578997943929,0.49919834797520846,0.4141343889511395,0.43167604155586314
1440,40,0.75,10,0.06,0.013799516493670585,0.48894361573717665,0.5609273289414379,0.4810329181290624,0.49818788035195366
1440,40,0.75,10,0.08,0.0665820581826038,0.50627096801181,0.5771411589685247,0.4983031984924206,0.5282472559867966
1440,40,0.75,10,0.15,0.06078173369964101,0.4621669560463572,0.5268632599990031,0.45489330217732754,0.4822287702927663
1440,40,0.75,15,0.0,0.0,0.1987917647967363,0.23683721110033515,0.13867990197638688,0.13710302542158012
1440,40,0.75,15,0.02,0.0,0.2040366297793133,0.24308585624084228,0.14233879278811995,0.14072031237394694
1440,40,0.75,15,0.04,0.01679296485952652,0.4354065366832377,0.492185135427852,0.4052240912567012,0.42066286118683294
1440,40,0.75,15,0.06,0.0,0.46920618303633593,0.5555649810465847,0.4738810837638406,0.48898848573508485
1440,40,0.75,15,0.08,0.0461360073976225,0.48763053973104337,0.5725208298270668,0.4919197130309387,0.5201297836419132
1440,40,0.75,15,0.15,0.042116849375808264,0.4451503966498037,0.5226454328073206,0.4490659167827423,0.4748184550239475
1440,40,0.75,20,0.0,0.0,0.10960978360186961,0.1596984500129334,0.05801202874024295,0.05794529071548308
1440,40,0.75,20,0.02,0.0,0.11250169673695874,0.16391188817573177,0.059542601490163875,0.05947410266846286
1440,40,0.75,20,0.04,0.0,0.34591375972850724,0.4157088120162983,0.32535430774177787,0.3427212198648705
1440,40,0.75,20,0.06,0.0,0.3829012508014804,0.48255411147820393,0.39762397822524687,0.4146112502596049
1440,40,0.75,20,0.08,0.007929037606365619,0.40414539291096324,0.5020028348700062,0.41821887079199377,0.44852657482380315
1440,40,0.75,20,0.15,0.007238296103194915,0.3689380941106549,0.45827064314916266,0.38178555494528654,0.409452990374486
1440,40,0.75,25,0.0,0.0,0.0,0.03409678274301361,0.0,0.0
1440,40,0.75,25,0.02,0.0,0.0,0.03499638249255972,0.0,0.0
1440,40,0.75,25,0.04,0.0,0.21840454748427515,0.27860548860713663,0.22524969245298973,0.20418894505117077
1440,40,0.75,25,0.06,0.0,0.2577823399552129,0.3474755072982985,0.2985330180997641,0.2780791413315294
1440,40,0.75,25,0.08,0.0,0.2816414536945741,0.36978040146973806,0.3210790582683229,0.31464197083373174
1440,40,0.75,25,0.15,0.0,0.25710613796731174,0.33756682360044465,0.2931081187468926,0.2872318009379998
1440,40,0.75,30,0.0,0.0,0.0,0.0,0.0,0.0
1440,40,0.75,30,0.02,0.0,0.0,0.0,0.0,0.0
1440,40,0.75,30,0.04,0.0,0.09456254455968335,0.18058708551461408,0.09066758049720122,0.10051907764354426
1440,40,0.75,30,0.06,0.0,0.1362535345828339,0.25050613046761944,0.16588098793264455,0.17554347404089027
1440,40,0.75,30,0.08,0.0,0.16264696415129795,0.2746994947356231,0.1912524083935789,0.2138965876693337
1440,40,0.75,30,0.15,0.0,0.14847790428746838,0.250768930732909,0.17459137301693656,0.19526289492770904
1440,40,1.0,10,0.0,0.0,0.3367777994575095,0.3308132754255392,0.22090496984871588,0.24771488849654932
1440,40,1.0,10,0.02,0.0,0.34566324845532675,0.33954135812971414,0.22673326329951773,0.2542505271618289
1440,40,1.0,10,0.04,0.10404184450814444,0.5793033030689321,0.5896106381974269,0.49016363764357873,0.5353958947802502
1440,40,1.0,10,0.06,0.07690422116858528,0.6091120449330872,0.6499927215813034,0.5561240868921767,0.6002586943761045
1440,40,1.0,10,0.08,0.12876104003084132,0.6237422216466334,0.664318552576013,0.5718525124579691,0.6282560827343068
1440,40,1.0,10,0.15,0.1175439669434532,0.5694046511655728,0.6064461576671285,0.5220353361917305,0.5735252853135357
1440,40,1.0,15,0.0,0.0,0.31441924993171577,0.3211248237336908,0.20883782530503267,0.2338214758291994
1440,40,1.0,15,0.02,0.0,0.3227147973629794,0.3295972891034847,0.21434774267057471,0.2399905546741284
1440,40,1.0,15,0.04,0.08287087191241861,0.56017765026619,0.584159694450395,0.48252905389351264,0.5261724818883872
1440,40,1.0,15,0.06,0.05579496626038345,0.5913596557618124,0.6461717570427179,0.5502352181307042,0.5928231214912358
1440,40,1.0,15,0.08,0.10925618343426947,0.6070435382002253,0.6612079030766744,0.5667071879674901,0.6218681725980795
1440,40,1.0,15,0.15,0.0997382842736494,0.5541606806714606,0.6036064937297075,0.5173382488454928,0.5676938607016423
1440,40,1.0,20,0.0,0.0,0.22629761373701648,0.24457628772181914,0.12846061443910892,0.1554984623957578
1440,40,1.0,20,0.02,0.0,0.23226818515955222,0.2510291184432198,0.13184988249559132,0.15960108928826172
1440,40,1.0,20,0.04,0.04275702959404964,0.4718603238775132,0.5083678839995565,0.40303245562637935,0.4491815922282556
1440,40,1.0,20,0.06,0.01622026137725314,0.5062115886179435,0.5738474582848572,0.4743621447998791,0.5193926549297001
1440,40,1.0,20,0.08,0.0717814822333156,0.5246933989407525,0.5913669047807018,0.49338831782249404,0.5511986944688223
1440,40,1.0,20,0.15,0.06552820769981736,0.4789845090236723,0.5398497238788705,0.45040658343961637,0.5031807843926158
1440,40,1.0,25,0.0,0.0,0.10573047638939358,0.11572728469201764,0.035758137445917694,0.025640545188834168
1440,40,1.0,25,0.02,0.0,0.10852003899412459,0.1187806002236325,0.036701569902105644,0.026317037988877343
1440,40,1.0,25,0.04,0.0,0.34033163874420624,0.3677808784352473,0.3001959153858168,0.30686146434131645
1440,40,1.0,25,0.06,0.0,0.37716489739296116,0.43535506816286224,0.37258904536223875,0.37914960480598486
1440,40,1.0,25,0.08,0.0,0.39835476465791375,0.4558103640349995,0.39362750010838754,0.4136872419577142
1440,40,1.0,25,0.15,0.0,0.3636519189151338,0.4161022491724792,0.3593364720392055,0.37764870089559877
1440,40,1.0,30,0.0,0.0,0.0,0.024407818751542975,0.0,0.0
1440,40,1.0,30,0.02,0.0,0.0,0.025051787650382778,0.0,0.0
1440,40,1.0,30,0.04,0.0,0.21256364629619373,0.2668236649696505,0.1624574817652702,0.19989879646978626
1440,40,1.0,30,0.06,0.0,0.25179961691633074,0.33550315110196677,0.23684178384559043,0.2733857190213495
1440,40,1.0,30,0.08,0.0,0.2756146906926168,0.35791309590202747,0.2607775228365269,0.3097855428836488
1440,40,1.0,30,0.15,0.0,0.2516043990025658,0.3267333434341986,0.23805977737172704,0.28279844278640387
1440,40,1.25,10,0.0,0.0,0.35623938563427066,0.3340885518665528,0.25690863222300825,0.26044973574472946
1440,40,1.25,10,0.02,0.0,0.3656383035474091,0.34290304852620945,0.2636868359893958,0.26732136697215036
1440,40,1.25,10,0.04,0.09089839692679387,0.5969008849928692,0.5899419081925565,0.5247617210371545,0.545261353303576
1440,40,1.25,10,0.06,0.064415098695765,0.6256790133695569,0.6493382799508582,0.5888165185733465,0.6088534240914862
1440,40,1.25,10,0.08,0.11589654119014711,0.6394915129449651,0.6632794616719381,0.6033161668581472,0.6360680858347018
1440,40,1.25,10,0.15,0.10580016442282955,0.5837819362147545,0.6054975876117001,0.5507580208784251,0.5806567424217792
1440,40,1.25,15,0.0,0.0,0.33463984953986153,0.3246744395935542,0.24576406555517122,0.24705043058794535
1440,40,1.25,15,0.02,0.0,0.3434688914794134,0.33324055701147415,0.25224823426672216,0.2535685383860756
1440,40,1.25,15,0.04,0.06976861592930891,0.5785175392385282,0.5847184520006286,0.5180333519579454,0.5364884424709926
1440,40,1.25,15,0.06,0.043352218270038205,0.6086384447364414,0.6457196818172076,0.5837905252424375,0.6018367117472029
1440,40,1.25,15,0.08,0.09642313142968424,0.6234786244741687,0.6603580583202787,0.5990038766097195,0.6300771888082809
1440,40,1.25,15,0.15,0.08802318908451938,0.5691640173735247,0.6028306835628082,0.5468213976398221,0.5751877449527935
1440,40,1.25,20,0.0,0.0,0.2481372317340993,0.24926811260463655,0.1672082381972304,0.17006121414021624
1440,40,1.25,20,0.02,0.0,0.2546840133823737,0.2558447310898765,0.17161981246046673,0.1745480605035575
1440,40,1.25,20,0.04,0.029936428994766603,0.4918473738911111,0.5100671847256308,0.4403885317441152,0.46083125604292907
1440,40,1.25,20,0.06,0.004058293518516817,0.5250835674468918,0.5744869543923522,0.5097011891955426,0.5296852080946907
1440,40,1.25,20,0.08,0.05920798628822386,0.5426728410431894,0.5915724974617165,0.5274150802489812,0.5606424982485452
1440,40,1.25,20,0.15,0.05405005723303967,0.4953976643355983,0.5400374062655221,0.4814690899003399,0.5118018871659228
1440,40,1.25,25,0.0,0.0,0.12865076350338694,0.12193401123621668,0.07492341079255722,0.04156261777977817
1440,40,1.25,25,0.02,0.0,0.13204504839829387,0.12515108326319155,0.07690016860264923,0.042659193982523685
1440,40,1.25,25,0.04,0.0,0.36151555003957814,0.37113880517993625,0.3380589531542535,0.32001452633535
1440,40,1.25,25,0.06,0.0,0.39721460165532185,0.43763020806893216,0.4084424595783681,0.39092736734365807
1440,40,1.25,25,0.08,0.0,0.41748953843769937,0.45761762996295713,0.4281632218471108,0.42458937600011365
1440,40,1.25,25,0.15,0.0,0.3811197586910381,0.4177520743559412,0.3908635996039599,0.38760109086685113
1440,40,1.25,30,0.0,0.0,0.012615381773763921,0.031646887633656584,0.0,0.0
1440,40,1.25,30,0.02,0.0,0.01294822239307167,0.0324818500523891,0.0,0.0
1440,40,1.25,30,0.04,0.0,0.2349055297581632,0.27133064573196214,0.20129491258321613,0.21410438939124993
1440,40,1.25,30,0.06,0.0,0.27298893221521237,0.33891708147703437,0.2736645883769304,0.2862090177804282
1440,40,1.25,30,0.08,0.0,0.29586750908444776,0.3608377974390455,0.2962653767593179,0.32171741751723365
1440,40,1.25,30,0.15,0.0,0.2700928844558604,0.32940325834560263,0.2704560917180306,0.2936908670567238
1440,40,1.5,10,0.0,0.0,0.3977386904577262,0.37103386946171674,0.28666127363018495,0.28745475882530264
1440,40,1.5,10,0.02,0.0,0.4082325141426937,0.38082312079856084,0.29422446256540713,0.2950388828466268
1440,40,1.5,10,0.04,0.11437605683088968,0.637751973459631,0.6257836887128382,0.5528176661146401,0.5702058490064222
1440,40,1.5,10,0.06,0.0876016256379005,0.6649092257803533,0.6832941746031667,0.6151481280888733,0.6321527347515881
1440,40,1.5,10,0.08,0.1377996402451653,0.6773265467291704,0.6959662244289265,0.6285875317821105,0.6582139487913291
1440,40,1.5,10,0.15,0.12579516563332802,0.6183209548446925,0.6353368290474212,0.5738278600357184,0.6008733590527658
1440,40,1.5,15,0.0,0.0,0.3773279695133052,0.3625554653731438,0.2763132459033624,0.2748278724645033
1440,40,1.5,15,0.02,0.0,0.3872832825831226,0.372121024924993,0.28360341543903134,0.2820788523328014
1440,40,1.5,15,0.04,0.09400586765771471,0.620564456263641,0.6214852437852594,0.5468635840467657,0.562177536858667
1440,40,1.5,15,0.06,0.06728497233290222,0.6490224887366084,0.6805577857129664,0.6108567331009555,0.6258416791899121
1440,40,1.5,15,0.08,0.1190397175814591,0.6624302021379289,0.6938965367935903,0.6249833952157526,0.6528996322149989
1440,40,1.5,15,0.15,0.10866952165815116,0.6047223116853363,0.6334474431359002,0.5705376993682453,0.5960220014384919
1440,40,1.5,20,0.0,0.0,0.29287171716234467,0.2889546033666008,0.19943888528218706,0.19944551697351648
1440,40,1.5,20,0.02,0.0,0.3005987606608742,0.2965782988567267,0.20470082370631323,0.20470763036628312
1440,40,1.5,20,0.04,0.055184805275022716,0.5359924021964025,0.5486740471815156,0.4709240111922276,0.4881426402997543
1440,40,1.5,20,0.06,0.028982463168116198,0.5675003100876475,0.6110984296552187,0.5384086347088464,0.5552505714558369
1440,40,1.5,20,0.08,0.08277667790386219,0.5835970874682499,0.6268307918463265,0.5549859370898258,0.5849740740240883
1440,40,1.5,20,0.15,0.07556555219567535,0.5327567775255608,0.5722241592510104,0.506638099752466,0.5340138073085181
1440,40,1.5,25,0.0,0.0,0.17400364666688867,0.16243777417639543,0.10768265914452861,0.07199833816083583
1440,40,1.5,25,0.02,0.0,0.17859450904080396,0.16672348588331806,0.11052372757991455,0.07389792169241835
1440,40,1.5,25,0.04,0.0,0.4063696978947862,0.41066855490540016,0.36921741127830027,0.34850402017341603
1440,40,1.5,25,0.06,0.0,0.4403337151942951,0.47516024667129686,0.4377770452418547,0.41766074854953794
1440,40,1.5,25,0.08,0.006656928322258681,0.4591058792915195,0.49377884559685264,0.45635280845692955,0.45007009791133507
1440,40,1.5,25,0.15,0.0060770071635961945,0.4191106742075895,0.4507630902198322,0.41659743831652774,0.4108620487879179
1440,40,1.5,30,0.0,0.0,0.05855995413214924,0.07250472035035498,0.0,0.0
1440,40,1.5,30,0.02,0.0,0.060104983188668186,0.0744176641245664,0.0,0.0
1440,40,1.5,30,0.04,0.0,0.2804395454428886,0.3112941182335157,0.23353536306806796,0.2433328736516743
1440,40,1.5,30,0.06,0.0,0.31678169482633667,0.37688871792918466,0.3040731384674311,0.313682194900923
1440,40,1.5,30,0.08,0.0,0.3381478104035935,0.3974370753175684,0.3255088824344014,0.34792985558142603
1440,40,1.5,30,0.15,0.0,0.3086899192377054,0.36281417447424646,0.29715203688560765,0.31761979736504176
1440,40,2.0,10,0.0,0.0,0.4446708702649831,0.42610845715312795,0.338243582819616,0.34916194226524855
1440,40,2.0,10,0.02,0.0,0.4564029391392205,0.4373507806366598,0.3471677046258038,0.3583741309397156
1440,40,2.0,10,0.04,0.08680033562326676,0.6815702651586328,0.6777641993859895,0.6007100231567748,0.6283389071689733
1440,40,2.0,10,0.06,0.06134742602502473,0.7064816458099782,0.7320466626985206,0.6598418646697529,0.6868223004183546
1440,40,2.0,10,0.08,0.11087206793598856,0.7170717789844057,0.7426882612469052,0.671380453203537,0.710390579337294
1440,40,2.0,10,0.15,0.10121340030571867,0.6546037641886852,0.6779886556399358,0.61289285780035,0.6485046001071201
1440,40,2.0,15,0.0,0.0,0.42591212335473594,0.41912235622246763,0.32932426230959544,0.33822243988206624
1440,40,2.0,15,0.02,0.0,0.43714926682354,0.43018036042005386,0.33801305931820474,0.347146003859046
1440,40,2.0,15,0.04,0.06646787828882722,0.6660121376717999,0.6749187415076751,0.5961338620653439,0.621952630598351
1440,40,2.0,15,0.06,0.04107961854881118,0.692160334022728,0.7306885979436197,0.6568541645842751,0.6820722330187214
1440,40,2.0,15,0.08,0.0921331436417915,0.7036856585882697,0.7419461374648643,0.6690316687136354,0.7065756734259588
1440,40,2.0,15,0.15,0.08410692541807817,0.642383781397553,0.677311182288642,0.6107486886761264,0.645022031356278
1440,40,2.0,20,0.0,0.0,0.34477640200426984,0.348712937689426,0.2556116343299437,0.26616750839958003
1440,40,2.0,20,0.02,0.0,0.35387288384064763,0.3579132799557757,0.2623556184754071,0.27318999570297986
1440,40,2.0,20,0.04,0.028149253388058848,0.584825049822516,0.6053481652687773,0.5233953810615899,0.5512848182538812
1440,40,2.0,20,0.06,0.0032789536955849905,0.613913593662799,0.6643485113804174,0.5874853010593578,0.6147220528223157
1440,40,2.0,20,0.08,0.05633193178345746,0.6280285293149537,0.6779038474948007,0.6020191689650791,0.6417858584895346
1440,40,2.0,20,0.15,0.05142455144686019,0.5733175553076463,0.6188479638071821,0.5495740115116695,0.5858764088656939
1440,40,2.0,25,0.0,0.0,0.22781435528016777,0.22414879170577015,0.16502841025228795,0.14060674155997907
1440,40,2.0,25,0.02,0.0,0.2338249439771199,0.23006266922330904,0.1693824725593745,0.14431646955537142
1440,40,2.0,25,0.04,0.0,0.45732336412947416,0.4695212024659895,0.42305417420622715,0.4137716999579716
1440,40,2.0,25,0.06,0.0,0.48883601117631154,0.5305709067468749,0.48822357782545206,0.4792426987150576
1440,40,2.0,25,0.08,0.0,0.5055878905136998,0.5469725729481615,0.5047358166563191,0.5089599751038824
1440,40,2.0,25,0.15,0.0,0.46154338513674054,0.49932282325618393,0.4607655400579609,0.4646217091352276
1440,40,2.0,30,0.0,0.0,0.11421089526629212,0.13525315112645142,0.042955723766051605,0.046853858935953056
1440,40,2.0,30,0.02,0.0,0.11722420281364707,0.138821631525298,0.04408905527811244,0.04809003772980533
1440,40,2.0,30,0.04,0.0,0.33344273420461623,0.3713587427120004,0.28963503353532194,0.30986836731831535
1440,40,2.0,30,0.06,0.0,0.36730290948440836,0.43351751358716595,0.3567632153220509,0.376538207208455
